Date,dia,hora,Suma de sms,Suma de whatsapp_activo,Suma de whatsapp_inactivo,Suma de email,Target,Suma de purchase_intention,Suma de funnel_purchase,Suma de funnel_viewItem,Suma de funnel_checkout,Suma de funnel_cart
1/13/2025 0:00,0-Lunes,10,10,0,0,10,527.774688,168,9,59,4,36
1/13/2025 0:00,0-Lunes,11,2,0,0,2,530.916204,169,9,69,1,23
1/13/2025 0:00,0-Lunes,12,6,0,0,6,496.359528,158,6,60,3,30
1/13/2025 0:00,0-Lunes,13,31,0,0,31,559.189848,178,6,64,4,36
1/13/2025 0:00,0-Lunes,14,13,0,0,13,486.93498,155,11,60,3,23
1/13/2025 0:00,0-Lunes,15,5,0,0,5,515.208624,164,12,72,8,28
1/13/2025 0:00,0-Lunes,16,6,0,0,6,581.18046,185,11,85,4,31
1/13/2025 0:00,0-Lunes,17,10,0,0,10,593.746524,189,18,83,6,28
1/13/2025 0:00,0-Lunes,18,5,0,0,5,675.42594,215,12,85,5,35
1/13/2025 0:00,0-Lunes,19,12,0,0,12,706.8411,225,20,95,4,47
1/13/2025 0:00,0-Lunes,20,9,0,0,9,722.54868,230,21,94,5,40
1/13/2025 0:00,0-Lunes,21,8,0,0,8,681.708972,217,23,85,9,47
1/13/2025 0:00,0-Lunes,22,29,0,0,29,600.029556,191,16,85,4,32
1/13/2025 0:00,0-Lunes,23,6,0,0,6,420.963144,134,9,55,3,28
1/12/2025 0:00,6-Domingo,00,6,0,0,6,392.6895,125,8,51,4,22
1/12/2025 0:00,6-Domingo,01,6,0,0,6,207.340056,66,2,33,0,9
1/12/2025 0:00,6-Domingo,02,7,0,0,7,128.802156,41,3,19,1,8
1/12/2025 0:00,6-Domingo,03,6,0,0,6,78.5379,25,2,13,0,3
1/12/2025 0:00,6-Domingo,04,2,0,0,2,62.83032,20,0,7,0,1
1/12/2025 0:00,6-Domingo,05,7,0,0,7,69.113352,22,0,7,0,8
1/12/2025 0:00,6-Domingo,06,3,0,0,3,72.254868,23,0,13,0,2
1/12/2025 0:00,6-Domingo,07,4,0,0,4,160.217316,51,2,13,0,16
1/12/2025 0:00,6-Domingo,08,2,0,0,2,257.604312,82,4,33,0,14
1/12/2025 0:00,6-Domingo,09,5,0,0,5,398.972532,127,7,42,4,26
1/12/2025 0:00,6-Domingo,10,6,0,0,6,490.076496,156,11,70,1,27
1/12/2025 0:00,6-Domingo,11,6,0,0,6,527.774688,168,10,73,3,39
1/12/2025 0:00,6-Domingo,12,11,0,0,11,678.567456,216,18,98,10,35
1/12/2025 0:00,6-Domingo,13,21,0,0,21,731.973228,233,22,100,5,45
1/12/2025 0:00,6-Domingo,14,5,0,0,5,606.312588,193,17,84,7,26
1/12/2025 0:00,6-Domingo,15,7,0,0,7,678.567456,216,11,105,6,30
1/12/2025 0:00,6-Domingo,16,7,0,0,7,741.397776,236,15,113,4,44
1/12/2025 0:00,6-Domingo,17,9,0,0,9,716.265648,228,14,99,5,44
1/12/2025 0:00,6-Domingo,18,9,0,0,9,832.50174,265,24,101,6,55
1/12/2025 0:00,6-Domingo,19,5,0,0,5,788.520516,251,23,95,4,45
1/12/2025 0:00,6-Domingo,20,8,0,0,8,1715.267736,546,33,361,10,78
1/12/2025 0:00,6-Domingo,21,14,0,0,14,1328.861268,423,24,258,5,69
1/12/2025 0:00,6-Domingo,22,9,0,0,9,750.822324,239,10,128,5,42
1/12/2025 0:00,6-Domingo,23,8,0,0,8,581.18046,185,8,96,3,33
1/11/2025 0:00,5-Sábado,00,1,0,0,1,320.434632,102,5,49,0,19
1/11/2025 0:00,5-Sábado,01,6,0,0,6,182.207928,58,5,29,2,7
1/11/2025 0:00,5-Sábado,02,2,0,0,2,128.802156,41,2,21,0,7
1/11/2025 0:00,5-Sábado,03,5,0,0,5,94.24548,30,0,9,2,6
1/11/2025 0:00,5-Sábado,04,1,0,0,1,106.811544,34,0,16,0,6
1/11/2025 0:00,5-Sábado,05,1,0,0,1,144.509736,46,2,15,1,8
1/11/2025 0:00,5-Sábado,06,3,0,0,3,179.066412,57,3,21,1,13
1/11/2025 0:00,5-Sábado,07,3,0,0,3,245.038248,78,2,32,4,13
1/11/2025 0:00,5-Sábado,08,9,0,0,9,289.019472,92,6,40,2,16
1/11/2025 0:00,5-Sábado,09,15,0,0,15,395.831016,126,7,53,2,31
1/11/2025 0:00,5-Sábado,10,18,0,0,18,333.000696,106,2,47,9,17
1/11/2025 0:00,5-Sábado,11,7,0,0,7,420.963144,134,7,53,2,32
1/11/2025 0:00,5-Sábado,12,9,0,0,9,449.236788,143,9,54,4,22
1/11/2025 0:00,5-Sábado,13,7,0,0,7,395.831016,126,7,52,4,24
1/11/2025 0:00,5-Sábado,14,12,0,0,12,395.831016,126,2,51,2,27
1/11/2025 0:00,5-Sábado,15,10,0,0,10,392.6895,125,7,57,2,17
1/11/2025 0:00,5-Sábado,16,52,0,0,52,486.93498,155,8,71,3,28
1/11/2025 0:00,5-Sábado,17,5,0,0,5,625.161684,199,10,81,4,31
1/11/2025 0:00,5-Sábado,18,18,0,0,18,653.435328,208,13,89,2,43
1/11/2025 0:00,5-Sábado,19,16,0,0,16,634.586232,202,18,95,4,30
1/11/2025 0:00,5-Sábado,20,14,0,0,14,637.727748,203,18,94,2,32
1/11/2025 0:00,5-Sábado,21,11,0,0,11,628.3032,200,16,88,3,31
1/11/2025 0:00,5-Sábado,22,7,0,0,7,490.076496,156,9,67,3,36
1/11/2025 0:00,5-Sábado,23,29,0,0,29,483.793464,154,9,58,4,40
1/10/2025 0:00,4-Viernes,00,1,0,0,1,345.56676,110,3,46,4,25
1/10/2025 0:00,4-Viernes,01,2,0,0,2,122.519124,39,2,15,0,4
1/10/2025 0:00,4-Viernes,02,2,0,0,2,122.519124,39,1,15,1,7
1/10/2025 0:00,4-Viernes,03,2,0,0,2,119.377608,38,3,15,0,6
1/10/2025 0:00,4-Viernes,04,2,0,0,2,94.24548,30,0,9,0,6
1/10/2025 0:00,4-Viernes,05,2,0,0,2,160.217316,51,1,18,0,8
1/10/2025 0:00,4-Viernes,06,0,0,0,0,216.764604,69,3,29,0,8
1/10/2025 0:00,4-Viernes,07,4,0,0,4,354.991308,113,5,42,0,19
1/10/2025 0:00,4-Viernes,08,6,0,0,6,458.661336,146,5,65,3,28
1/10/2025 0:00,4-Viernes,09,2,0,0,2,420.963144,134,2,52,2,28
1/10/2025 0:00,4-Viernes,10,1,0,0,1,402.114048,128,8,43,4,21
1/10/2025 0:00,4-Viernes,11,5,0,0,5,471.2274,150,4,69,3,35
1/10/2025 0:00,4-Viernes,12,6,0,0,6,420.963144,134,7,51,3,20
1/10/2025 0:00,4-Viernes,13,4,0,0,4,427.246176,136,5,41,5,28
1/10/2025 0:00,4-Viernes,14,2,0,0,2,373.840404,119,3,44,2,22
1/10/2025 0:00,4-Viernes,15,2,0,0,2,449.236788,143,8,61,4,23
1/10/2025 0:00,4-Viernes,16,9,0,0,9,490.076496,156,6,62,6,37
1/10/2025 0:00,4-Viernes,17,3,0,0,3,546.623784,174,9,73,1,32
1/10/2025 0:00,4-Viernes,18,6,0,0,6,571.755912,182,7,80,3,25
1/10/2025 0:00,4-Viernes,19,5,0,0,5,537.199236,171,12,66,5,26
1/10/2025 0:00,4-Viernes,20,5,0,0,5,760.246872,242,11,102,5,47
1/10/2025 0:00,4-Viernes,21,11,0,0,11,568.614396,181,9,84,5,24
1/10/2025 0:00,4-Viernes,22,26,0,0,26,512.067108,163,12,66,4,32
1/10/2025 0:00,4-Viernes,23,5,0,0,5,376.98192,120,1,50,2,27
1/9/2025 0:00,3-Jueves,00,1,0,0,1,279.594924,89,5,38,2,19
1/9/2025 0:00,3-Jueves,01,1,0,0,1,172.78338,55,3,18,3,11
1/9/2025 0:00,3-Jueves,02,1,0,0,1,113.094576,36,1,14,0,10
1/9/2025 0:00,3-Jueves,03,1,0,0,1,97.386996,31,1,16,1,4
1/9/2025 0:00,3-Jueves,04,1,0,0,1,94.24548,30,0,10,1,5
1/9/2025 0:00,3-Jueves,05,1,0,0,1,147.651252,47,2,17,1,11
1/9/2025 0:00,3-Jueves,06,1,0,0,1,210.481572,67,2,30,1,11
1/9/2025 0:00,3-Jueves,07,5,0,0,5,323.576148,103,2,46,1,19
1/9/2025 0:00,3-Jueves,08,3,0,0,3,373.840404,119,2,51,5,11
1/9/2025 0:00,3-Jueves,09,4,0,0,4,414.680112,132,10,50,0,30
1/9/2025 0:00,3-Jueves,10,5,0,0,5,446.095272,142,5,42,4,34
1/9/2025 0:00,3-Jueves,11,2,0,0,2,405.255564,129,5,49,2,29
1/9/2025 0:00,3-Jueves,12,6,0,0,6,524.633172,167,8,72,6,29
1/9/2025 0:00,3-Jueves,13,3,0,0,3,417.821628,133,4,71,3,17
1/9/2025 0:00,3-Jueves,14,4,0,0,4,414.680112,132,6,57,5,12
1/9/2025 0:00,3-Jueves,15,2,0,0,2,417.821628,133,5,52,2,25
1/9/2025 0:00,3-Jueves,16,3,0,0,3,521.491656,166,10,62,4,41
1/9/2025 0:00,3-Jueves,17,5,0,0,5,571.755912,182,2,73,4,37
1/9/2025 0:00,3-Jueves,18,10,0,0,10,634.586232,202,10,95,2,35
1/9/2025 0:00,3-Jueves,19,8,0,0,8,785.379,250,16,111,3,42
1/9/2025 0:00,3-Jueves,20,5,0,0,5,826.218708,263,11,107,8,46
1/9/2025 0:00,3-Jueves,21,10,0,0,10,775.954452,247,10,104,3,53
1/9/2025 0:00,3-Jueves,22,6,0,0,6,609.454104,194,10,83,5,44
1/9/2025 0:00,3-Jueves,23,1,0,0,1,449.236788,143,4,60,4,25
1/8/2025 0:00,2-Miércoles,12,0,0,0,0,549.7653,175,7,69,7,35
1/8/2025 0:00,2-Miércoles,13,4,0,0,4,464.944368,148,10,65,2,25
1/8/2025 0:00,2-Miércoles,14,1,0,0,1,452.378304,144,8,73,1,23
1/8/2025 0:00,2-Miércoles,15,2,0,0,2,527.774688,168,5,63,1,34
1/8/2025 0:00,2-Miércoles,16,5,0,0,5,606.312588,193,14,79,4,41
1/8/2025 0:00,2-Miércoles,17,3,0,0,3,687.992004,219,6,104,2,38
1/8/2025 0:00,2-Miércoles,18,6,0,0,6,829.360224,264,15,116,4,53
1/8/2025 0:00,2-Miércoles,19,3,0,0,3,785.379,250,15,106,9,53
1/8/2025 0:00,2-Miércoles,20,4,0,0,4,832.50174,265,17,116,3,45
1/8/2025 0:00,2-Miércoles,21,3,0,0,3,779.095968,248,20,111,3,41
1/8/2025 0:00,2-Miércoles,22,1,0,0,1,622.020168,198,12,88,4,38
1/8/2025 0:00,2-Miércoles,23,4,0,0,4,518.35014,165,12,77,4,26
